plot_id,panel,series,x_index,x_value,y,yerr,unit,p_value,stars
best_channel_per_subject,itr,fbcca,33,34,75.64956675647302,32.63704350965346,bits_per_min,0.019560124636863793,*
best_channel_per_subject,itr,fbcca,34,35,90.05849027383915,8.314163351540259,bits_per_min,0.015616261826537747,*
best_channel_per_subject,itr,phase,0,1,50.48550388812424,7.838807777186898,bits_per_min,0.0008438247217984529,***
best_channel_per_subject,itr,phase,1,2,79.44299318305087,9.704658208864302,bits_per_min,0.10888741932022011,
best_channel_per_subject,itr,phase,2,3,106.89522837413188,6.450460050976505,bits_per_min,0.07701791864739288,
best_channel_per_subject,itr,phase,3,4,114.77041213543832,7.600764083790344,bits_per_min,0.00712052281874162,**
best_channel_per_subject,itr,phase,4,5,106.98365919761757,7.743235551204417,bits_per_min,0.18850933356642058,
best_channel_per_subject,itr,phase,5,6,98.90871524235281,12.12765082693769,bits_per_min,0.11951792556252452,
best_channel_per_subject,itr,phase,6,7,61.250884051530285,14.189690314269107,bits_per_min,0.6340714639626768,
best_channel_per_subject,itr,phase,7,8,81.84991147602271,20.017935036453284,bits_per_min,0.03315435101284584,*
best_channel_per_subject,itr,phase,8,9,63.581255161243945,13.511064753683831,bits_per_min,0.009004980316863637,**
best_channel_per_subject,itr,phase,9,10,95.68919307605545,11.721425207565396,bits_per_min,0.014688543096932615,*
best_channel_per_subject,itr,phase,10,11,4.533264414400162,4.88978112679856,bits_per_min,0.12024014348565747,
best_channel_per_subject,itr,phase,11,12,107.30175344774592,10.049096110235048,bits_per_min,0.17613942132915542,
best_channel_per_subject,itr,phase,12,13,65.07823386554062,16.50992416921746,bits_per_min,0.35242036039674784,
best_channel_per_subject,itr,phase,13,14,110.67377312972093,7.011452935971732,bits_per_min,0.0009657126548201848,***
best_channel_per_subject,itr,phase,14,15,78.93365730995399,12.26257069256857,bits_per_min,0.15614605807183843,
best_channel_per_subject,itr,phase,15,16,61.539651332758126,26.338492630174958,bits_per_min,0.14430571213556354,
best_channel_per_subject,itr,phase,16,17,70.18459551305828,17.465530883258907,bits_per_min,0.006976649424781035,**
best_channel_per_subject,itr,phase,17,18,74.32596633259071,13.282093584262997,bits_per_min,0.0771701111552809,
best_channel_per_subject,itr,phase,18,19,41.215517922759325,11.99393420492889,bits_per_min,0.36826685252337993,
best_channel_per_subject,itr,phase,19,20,97.09032968284077,9.882916889508094,bits_per_min,0.30439271513830474,
best_channel_per_subject,itr,phase,20,21,91.18008338990096,13.162702944397605,bits_per_min,0.07697617104465554,
best_channel_per_subject,itr,phase,21,22,113.82393076766995,8.039381740611246,bits_per_min,0.07925527883041668,
best_channel_per_subject,itr,phase,22,23,89.56573691507101,18.508235049929667,bits_per_min,0.7845964287327709,
best_channel_per_subject,itr,phase,23,24,111.93834874761762,9.324329621067296,bits_per_min,0.0054978745936860515,**
best_channel_per_subject,itr,phase,24,25,112.68455202915395,7.2750602158124975,bits_per_min,0.01394683473312363,*
best_channel_per_subject,itr,phase,25,26,112.80974890853464,8.558251538076348,bits_per_min,0.1855681334977383,
best_channel_per_subject,itr,phase,26,27,110.74345912821434,14.143637812716435,bits_per_min,0.03046294819429537,*
best_channel_per_subject,itr,phase,27,28,93.18363332457734,17.617070910968977,bits_per_min,0.06776712679626713,
best_channel_per_subject,itr,phase,28,29,21.13978924674532,6.853733126387035,bits_per_min,0.45450919088606356,
best_channel_per_subject,itr,phase,29,30,84.01914743920962,14.75504508243507,bits_per_min,0.4729053128294813,
